0,0,0,0,7211.0
0,0,0,0,7211.0
0,0,14,95,7211.0
0,0,14,95,7942.0
69,69,14,95,8313.0
69,69,14,95,11726.0
69,69,14,95,11726.0
69,69,-168,124,11726.0
69,69,-168,124,11875.0
69,69,-168,124,12272.0
71,70,-168,124,12291.0
71,70,-168,124,13720.0
71,70,-168,124,13738.0
71,70,20,122,13738.0
71,70,20,122,13849.0
71,70,20,122,14311.0
71,71,20,122,14345.0
